Gene	Pn	Ps	Pn_Ps	Total_Variants
CLUG_01029	0	0	Undef	0
CLUG_01030	0	0	Undef	0
CLUG_01031	0	0	Undef	0
CLUG_01032	0	0	Undef	0
CLUG_01033	0	0	Undef	0
CLUG_01034	0	0	Undef	0
CLUG_01035	0	0	Undef	0
CLUG_01036	0	0	Undef	0
CLUG_01037	0	0	Undef	0
CLUG_01038	0	0	Undef	0
CLUG_01039	0	0	Undef	0
CLUG_01040	0	0	Undef	0
CLUG_01041	0	0	Undef	0
CLUG_01042	0	0	Undef	0
CLUG_01043	0	0	Undef	0
CLUG_01044	0	0	Undef	0
CLUG_01045	0	0	Undef	0
CLUG_01046	0	0	Undef	0
CLUG_01047	0	0	Undef	0
CLUG_01048	0	0	Undef	0
CLUG_01049	0	0	Undef	0
CLUG_01050	0	0	Undef	0
CLUG_01051	0	0	Undef	0
CLUG_01052	0	0	Undef	0
CLUG_01053	0	0	Undef	0
CLUG_01054	0	0	Undef	0
CLUG_01055	0	0	Undef	0
CLUG_01056	0	0	Undef	0
CLUG_01059	0	0	Undef	0
CLUG_01060	0	0	Undef	0
CLUG_01061	0	0	Undef	0
CLUG_01062	0	0	Undef	0
CLUG_01063	0	0	Undef	0
CLUG_01064	0	0	Undef	0
CLUG_01065	0	0	Undef	0
CLUG_01066	0	0	Undef	0
CLUG_01067	0	0	Undef	0
CLUG_01068	0	0	Undef	0
CLUG_01069	0	0	Undef	0
CLUG_01070	0	0	Undef	0
CLUG_01071	0	0	Undef	0
CLUG_01072	0	0	Undef	0
CLUG_01073	0	0	Undef	0
CLUG_01074	0	0	Undef	0
CLUG_01075	0	0	Undef	0
CLUG_01076	0	0	Undef	0
CLUG_01079	0	0	Undef	0
CLUG_01080	0	0	Undef	0
CLUG_01081	0	0	Undef	0
CLUG_01082	0	0	Undef	0
CLUG_01083	0	0	Undef	0
CLUG_01084	0	0	Undef	0
CLUG_01112	0	0	Undef	0
CLUG_01113	0	0	Undef	0
CLUG_01114	0	0	Undef	0
CLUG_01115	0	0	Undef	0
CLUG_01116	0	0	Undef	0
CLUG_01117	0	0	Undef	0
CLUG_01118	0	0	Undef	0
CLUG_01119	0	0	Undef	0
CLUG_01120	0	0	Undef	0
CLUG_01121	0	0	Undef	0
CLUG_01122	0	0	Undef	0
CLUG_01123	0	0	Undef	0
CLUG_01124	0	0	Undef	0
CLUG_01125	0	0	Undef	0
CLUG_01126	0	0	Undef	0
CLUG_01127	0	0	Undef	0
CLUG_01128	0	0	Undef	0
CLUG_01129	0	0	Undef	0
CLUG_01130	0	0	Undef	0
CLUG_01131	0	0	Undef	0
CLUG_01132	0	0	Undef	0
CLUG_01133	0	0	Undef	0
CLUG_01134	0	0	Undef	0
CLUG_01135	0	0	Undef	0
CLUG_01136	0	0	Undef	0
CLUG_01137	0	0	Undef	0
CLUG_01138	0	0	Undef	0
CLUG_01139	0	0	Undef	0
CLUG_01140	0	0	Undef	0
CLUG_01141	0	0	Undef	0
CLUG_01147	0	0	Undef	0
CLUG_01148	0	0	Undef	0
CLUG_01149	0	0	Undef	0
CLUG_01150	0	0	Undef	0
CLUG_01151	0	0	Undef	0
CLUG_01152	0	0	Undef	0
CLUG_01153	0	0	Undef	0
CLUG_01154	0	0	Undef	0
CLUG_01155	0	0	Undef	0
CLUG_01156	0	0	Undef	0
CLUG_01157	0	0	Undef	0
CLUG_01158	0	0	Undef	0
CLUG_01159	0	0	Undef	0
CLUG_01160	0	0	Undef	0
CLUG_01161	0	0	Undef	0
CLUG_01162	0	0	Undef	0
CLUG_01163	0	0	Undef	0
CLUG_01164	0	0	Undef	0
CLUG_01165	0	0	Undef	0
CLUG_01166	0	0	Undef	0
CLUG_01167	0	0	Undef	0
CLUG_01168	0	0	Undef	0
CLUG_01169	0	0	Undef	0
CLUG_01170	0	0	Undef	0
CLUG_01171	0	0	Undef	0
CLUG_01172	0	0	Undef	0
CLUG_01175	0	0	Undef	0
CLUG_01176	0	0	Undef	0
CLUG_01177	0	0	Undef	0
CLUG_01178	0	0	Undef	0
CLUG_01183	0	0	Undef	0
CLUG_01184	0	0	Undef	0
CLUG_01185	0	0	Undef	0
CLUG_01186	0	0	Undef	0
CLUG_01187	0	0	Undef	0
CLUG_01188	0	0	Undef	0
CLUG_01189	0	0	Undef	0
CLUG_01190	0	0	Undef	0
CLUG_01191	0	0	Undef	0
CLUG_01192	0	0	Undef	0
CLUG_01193	0	0	Undef	0
CLUG_01194	0	0	Undef	0
CLUG_01197	0	0	Undef	0
CLUG_01200	0	0	Undef	0
CLUG_01201	0	0	Undef	0
CLUG_01202	0	0	Undef	0
CLUG_01203	0	0	Undef	0
CLUG_01204	0	0	Undef	0
CLUG_01205	0	0	Undef	0
CLUG_01206	0	0	Undef	0
CLUG_01207	0	0	Undef	0
CLUG_01208	0	0	Undef	0
CLUG_01226	0	0	Undef	0
CLUG_01227	0	0	Undef	0
CLUG_01228	0	0	Undef	0
CLUG_01229	0	0	Undef	0
CLUG_01230	0	0	Undef	0
CLUG_01231	0	0	Undef	0
CLUG_01232	0	0	Undef	0
CLUG_01233	0	0	Undef	0
CLUG_01234	0	0	Undef	0
CLUG_01235	0	0	Undef	0
CLUG_01236	0	0	Undef	0
CLUG_01237	0	0	Undef	0
CLUG_01238	0	0	Undef	0
CLUG_01239	0	0	Undef	0
CLUG_01240	0	0	Undef	0
CLUG_01241	0	0	Undef	0
CLUG_01374	0	0	Undef	0
CLUG_01375	0	0	Undef	0
CLUG_01376	0	0	Undef	0
CLUG_01377	0	0	Undef	0
CLUG_01378	0	0	Undef	0
CLUG_01379	0	0	Undef	0
CLUG_01387	0	0	Undef	0
CLUG_01388	0	0	Undef	0
CLUG_01389	0	0	Undef	0
CLUG_01390	0	0	Undef	0
CLUG_01391	0	0	Undef	0
CLUG_01392	0	0	Undef	0
CLUG_01399	0	0	Undef	0
CLUG_01400	0	0	Undef	0
CLUG_01401	0	0	Undef	0
CLUG_01402	0	0	Undef	0
CLUG_01403	0	0	Undef	0
CLUG_01404	0	0	Undef	0
CLUG_01405	0	0	Undef	0
CLUG_01406	0	0	Undef	0
CLUG_01407	0	0	Undef	0
CLUG_01408	0	0	Undef	0
CLUG_01409	0	0	Undef	0
CLUG_01410	0	0	Undef	0
CLUG_01411	0	0	Undef	0
CLUG_01412	0	0	Undef	0
CLUG_01413	0	0	Undef	0
CLUG_01414	0	0	Undef	0
CLUG_01415	0	0	Undef	0
CLUG_01418	0	0	Undef	0
CLUG_01419	0	0	Undef	0
CLUG_01420	0	0	Undef	0
CLUG_01421	0	0	Undef	0
CLUG_01422	0	0	Undef	0
CLUG_01423	0	0	Undef	0
CLUG_01424	0	0	Undef	0
CLUG_01427	0	0	Undef	0
CLUG_01428	0	0	Undef	0
CLUG_01429	0	0	Undef	0
CLUG_01430	0	0	Undef	0
CLUG_01431	0	0	Undef	0
CLUG_01432	0	0	Undef	0
CLUG_01433	0	0	Undef	0
CLUG_01434	0	0	Undef	0
CLUG_01436	0	0	Undef	0
CLUG_01437	0	0	Undef	0
CLUG_01438	0	0	Undef	0
CLUG_01439	0	0	Undef	0
CLUG_01440	0	0	Undef	0
CLUG_01441	0	0	Undef	0
CLUG_01442	0	0	Undef	0
CLUG_01444	0	0	Undef	0
CLUG_01445	0	0	Undef	0
CLUG_01446	0	0	Undef	0
CLUG_01447	0	0	Undef	0
CLUG_01448	0	0	Undef	0
CLUG_01449	0	0	Undef	0
CLUG_01450	0	0	Undef	0
CLUG_01451	0	0	Undef	0
CLUG_01452	0	0	Undef	0
CLUG_01453	0	0	Undef	0
CLUG_01454	0	0	Undef	0
CLUG_01455	0	0	Undef	0
CLUG_01456	0	0	Undef	0
CLUG_01457	0	0	Undef	0
CLUG_01458	0	0	Undef	0
CLUG_01459	0	0	Undef	0
CLUG_01460	0	0	Undef	0
CLUG_01478	0	0	Undef	0
CLUG_01479	0	0	Undef	0
CLUG_01480	0	0	Undef	0
CLUG_01481	0	0	Undef	0
CLUG_01482	0	0	Undef	0
CLUG_01483	0	0	Undef	0
CLUG_01484	0	0	Undef	0
CLUG_01485	0	0	Undef	0
CLUG_01486	0	0	Undef	0
CLUG_01487	0	0	Undef	0
CLUG_01488	0	0	Undef	0
CLUG_01489	0	0	Undef	0
CLUG_01490	0	0	Undef	0
CLUG_01491	0	0	Undef	0
CLUG_01492	0	0	Undef	0
CLUG_01493	0	0	Undef	0
CLUG_01494	0	0	Undef	0
CLUG_01509	0	0	Undef	0
CLUG_01510	0	0	Undef	0
CLUG_01511	0	0	Undef	0
CLUG_01512	0	0	Undef	0
CLUG_01513	0	0	Undef	0
CLUG_01514	0	0	Undef	0
CLUG_01515	0	0	Undef	0
CLUG_01516	0	0	Undef	0
CLUG_01517	0	0	Undef	0
CLUG_01518	0	0	Undef	0
CLUG_01519	0	0	Undef	0
CLUG_01520	0	0	Undef	0
CLUG_01521	0	0	Undef	0
CLUG_01522	0	0	Undef	0
CLUG_01567	0	0	Undef	0
CLUG_01568	0	0	Undef	0
CLUG_01569	0	0	Undef	0
CLUG_01570	0	0	Undef	0
CLUG_01571	0	0	Undef	0
CLUG_01573	0	0	Undef	0
CLUG_01574	0	0	Undef	0
CLUG_01575	0	0	Undef	0
CLUG_01576	0	0	Undef	0
CLUG_01577	0	0	Undef	0
CLUG_01578	0	0	Undef	0
CLUG_01598	0	0	Undef	0
CLUG_01599	0	0	Undef	0
CLUG_01600	0	0	Undef	0
CLUG_01601	0	0	Undef	0
CLUG_01602	0	0	Undef	0
CLUG_01603	0	0	Undef	0
CLUG_01604	0	0	Undef	0
CLUG_01617	0	0	Undef	0
CLUG_01618	0	0	Undef	0
CLUG_01619	0	0	Undef	0
CLUG_01620	0	0	Undef	0
CLUG_01621	0	0	Undef	0
CLUG_01622	0	0	Undef	0
CLUG_01623	0	0	Undef	0
CLUG_01647	0	0	Undef	0
CLUG_01648	0	0	Undef	0
CLUG_01649	0	0	Undef	0
CLUG_01650	0	0	Undef	0
CLUG_01679	0	0	Undef	0
CLUG_01680	0	0	Undef	0
CLUG_01681	0	0	Undef	0
CLUG_01682	0	0	Undef	0
CLUG_01683	0	0	Undef	0
CLUG_01684	0	0	Undef	0
CLUG_01685	0	0	Undef	0
CLUG_01686	0	0	Undef	0
CLUG_01687	0	0	Undef	0
CLUG_01688	0	0	Undef	0
CLUG_01689	0	0	Undef	0
CLUG_01690	0	0	Undef	0
CLUG_01691	0	0	Undef	0
CLUG_01692	0	0	Undef	0
CLUG_01703	0	0	Undef	0
CLUG_01704	0	0	Undef	0
CLUG_01705	0	0	Undef	0
CLUG_01706	0	0	Undef	0
CLUG_01707	0	0	Undef	0
CLUG_01708	0	0	Undef	0
CLUG_01740	0	0	Undef	0
CLUG_01741	0	0	Undef	0
CLUG_01742	0	0	Undef	0
CLUG_01743	0	0	Undef	0
CLUG_01744	0	0	Undef	0
CLUG_01745	0	0	Undef	0
CLUG_01746	0	0	Undef	0
CLUG_01747	0	0	Undef	0
CLUG_01748	0	0	Undef	0
CLUG_01749	0	0	Undef	0
CLUG_01750	0	0	Undef	0
CLUG_01751	0	0	Undef	0
CLUG_01752	0	0	Undef	0
CLUG_01754	0	0	Undef	0
CLUG_01755	0	0	Undef	0
CLUG_01756	0	0	Undef	0
CLUG_01757	0	0	Undef	0
CLUG_01758	0	0	Undef	0
CLUG_01759	0	0	Undef	0
CLUG_01760	0	0	Undef	0
CLUG_01761	0	0	Undef	0
CLUG_01762	0	0	Undef	0
CLUG_01763	0	0	Undef	0
CLUG_01764	0	0	Undef	0
CLUG_01765	0	0	Undef	0
CLUG_01830	0	0	Undef	0
CLUG_01831	0	0	Undef	0
CLUG_01832	0	0	Undef	0
CLUG_01833	0	0	Undef	0
CLUG_01834	0	0	Undef	0
CLUG_01835	0	0	Undef	0
CLUG_01836	0	0	Undef	0
CLUG_01837	0	0	Undef	0
CLUG_01838	0	0	Undef	0
CLUG_01839	0	0	Undef	0
CLUG_01840	0	0	Undef	0
CLUG_01841	0	0	Undef	0
CLUG_01870	0	0	Undef	0
CLUG_01871	0	0	Undef	0
CLUG_01872	0	0	Undef	0
CLUG_01873	0	0	Undef	0
CLUG_01874	0	0	Undef	0
CLUG_01879	0	0	Undef	0
CLUG_01880	0	0	Undef	0
CLUG_01881	0	0	Undef	0
CLUG_01882	0	0	Undef	0
CLUG_01883	0	0	Undef	0
CLUG_01899	0	0	Undef	0
CLUG_01900	0	0	Undef	0
CLUG_01901	0	0	Undef	0
CLUG_01902	0	0	Undef	0
CLUG_01903	0	0	Undef	0
CLUG_01904	0	0	Undef	0
CLUG_01905	0	0	Undef	0
CLUG_01906	0	0	Undef	0
CLUG_01907	0	0	Undef	0
CLUG_01908	0	0	Undef	0
CLUG_01909	0	0	Undef	0
CLUG_01910	0	0	Undef	0
CLUG_01911	0	0	Undef	0
CLUG_01935	0	0	Undef	0
CLUG_01936	0	0	Undef	0
CLUG_01937	0	0	Undef	0
CLUG_01938	0	0	Undef	0
CLUG_01939	0	0	Undef	0
CLUG_01940	0	0	Undef	0
CLUG_01941	0	0	Undef	0
CLUG_01942	0	0	Undef	0
CLUG_01957	0	0	Undef	0
CLUG_01958	0	0	Undef	0
CLUG_01959	0	0	Undef	0
CLUG_01960	0	0	Undef	0
CLUG_01961	0	0	Undef	0
CLUG_01965	0	0	Undef	0
CLUG_01966	0	0	Undef	0
CLUG_01967	0	0	Undef	0
CLUG_01968	0	0	Undef	0
CLUG_01969	0	0	Undef	0
CLUG_01970	0	0	Undef	0
CLUG_01971	0	0	Undef	0
CLUG_01972	0	0	Undef	0
CLUG_01973	0	0	Undef	0
CLUG_01974	0	0	Undef	0
CLUG_01990	0	0	Undef	0
CLUG_01991	0	0	Undef	0
CLUG_01992	0	0	Undef	0
CLUG_01993	0	0	Undef	0
CLUG_01994	0	0	Undef	0
CLUG_01995	0	0	Undef	0
CLUG_01996	0	0	Undef	0
CLUG_01997	0	0	Undef	0
CLUG_01998	0	0	Undef	0
CLUG_02004	0	0	Undef	0
CLUG_02005	0	0	Undef	0
CLUG_02006	0	0	Undef	0
CLUG_02007	0	0	Undef	0
CLUG_02008	0	0	Undef	0
CLUG_02009	0	0	Undef	0
CLUG_02010	0	0	Undef	0
CLUG_02016	0	0	Undef	0
CLUG_02017	0	0	Undef	0
CLUG_02018	0	0	Undef	0
CLUG_02019	0	0	Undef	0
CLUG_02020	0	0	Undef	0
CLUG_02057	0	0	Undef	0
CLUG_02058	0	0	Undef	0
CLUG_02059	0	0	Undef	0
CLUG_02060	0	0	Undef	0
CLUG_02061	0	0	Undef	0
CLUG_02072	0	0	Undef	0
CLUG_02073	0	0	Undef	0
CLUG_02074	0	0	Undef	0
CLUG_02075	0	0	Undef	0
CLUG_02076	0	0	Undef	0
CLUG_02077	0	0	Undef	0
CLUG_02078	0	0	Undef	0
CLUG_02079	0	0	Undef	0
CLUG_02080	0	0	Undef	0
CLUG_02081	0	0	Undef	0
CLUG_02082	0	0	Undef	0
