GENE	COVERAGE	STRAIN	GROUP
CLUG_05237	1.2502	B27.136A	B
CLUG_05237	1.7862	B28.13UM	B
CLUG_05237	1.7959	C10.9M3	C
CLUG_05237	1.7914	C11.9M41	C
CLUG_05237	2.0130	C12.9U1	C
CLUG_05237	1.3231	C13.9U2	C
CLUG_05237	1.4935	C14.9U3	C
CLUG_05237	1.3589	C15.9U4s	C
CLUG_05237	1.6196	C4.9L1	C
CLUG_05237	1.6498	C5.9L2	C
CLUG_05237	1.6378	C6.9L3	C
CLUG_05237	1.7216	C7.9L4	C
CLUG_05237	1.7529	C8.9M1	C
CLUG_05237	1.4799	C9.9M2	C
CLUG_05237	1.2699	ctl1.AL1B	A
CLUG_05237	1.2595	ctl2.AL1B	A
CLUG_05237	1.3890	ctl3.C9L1	C
CLUG_05238	1.4217	A10.L4C	A
CLUG_05238	1.4593	A11.L11G	A
CLUG_05238	1.3972	A12.L10B	A
CLUG_05238	1.3708	A13.L3B	A
CLUG_05238	1.4336	A14.L4E	A
CLUG_05238	1.3671	A15.L4G	A
CLUG_05238	1.3215	A16.L7C	A
CLUG_05238	1.4622	A17.L1B	A
CLUG_05238	1.3700	A18.S4H	A
CLUG_05238	1.3620	A19.S3B	A
CLUG_05238	1.3958	A2.U10A	A
CLUG_05238	1.4452	A20.S1E	A
CLUG_05238	1.3294	A21.S8A	A
CLUG_05238	1.3871	A22.UpperP	A
CLUG_05238	1.4079	A23.LowerP	A
CLUG_05238	1.3020	A24.SputuP	A
CLUG_05238	1.4099	A3.U3G	A
CLUG_05238	1.3277	A4.U3B	A
CLUG_05238	1.3765	A5.U10D	A
CLUG_05238	1.2765	A6.U5C	A
CLUG_05238	1.3799	A7.U3E	A
CLUG_05238	1.5067	A8.U2E	A
CLUG_05238	1.4004	A9.L3D	A
CLUG_05238	1.4305	ATCC42720	ATCC42720
CLUG_05238	1.5938	B16.1310D	B
CLUG_05238	1.5072	B17.1311G	B
CLUG_05238	1.5929	B18.1312G	B
CLUG_05238	1.4299	B19.1310A	B
CLUG_05238	1.7971	B20.1311A	B
CLUG_05238	1.5922	B21.1312A	B
CLUG_05238	1.4564	B22.134E	B
CLUG_05238	1.6292	B23.133H	B
CLUG_05238	1.4396	B24.133F	B
CLUG_05238	1.5579	B25.135C	B
CLUG_05238	1.5415	B26.131A	B
CLUG_05238	1.4168	B27.136A	B
CLUG_05238	1.5225	B28.13UM	B
CLUG_05238	1.9329	C10.9M3	C
CLUG_05238	1.8547	C11.9M41	C
CLUG_05238	2.0910	C12.9U1	C
CLUG_05238	1.5178	C13.9U2	C
CLUG_05238	1.6079	C14.9U3	C
CLUG_05238	1.5352	C15.9U4s	C
CLUG_05238	1.7141	C4.9L1	C
CLUG_05238	1.7287	C5.9L2	C
CLUG_05238	1.7724	C6.9L3	C
CLUG_05238	1.8625	C7.9L4	C
CLUG_05238	1.9637	C8.9M1	C
CLUG_05238	1.6005	C9.9M2	C
CLUG_05238	1.3484	ctl1.AL1B	A
CLUG_05238	1.4975	ctl2.AL1B	A
CLUG_05238	1.6342	ctl3.C9L1	C
CLUG_05239	1.3372	A10.L4C	A
CLUG_05239	1.3988	A11.L11G	A
CLUG_05239	1.3582	A12.L10B	A
CLUG_05239	1.3649	A13.L3B	A
CLUG_05239	1.3276	A14.L4E	A
CLUG_05239	1.2651	A15.L4G	A
CLUG_05239	1.2800	A16.L7C	A
CLUG_05239	1.3497	A17.L1B	A
CLUG_05239	1.3412	A18.S4H	A
CLUG_05239	1.4517	A19.S3B	A
CLUG_05239	1.4829	A2.U10A	A
CLUG_05239	1.4662	A20.S1E	A
CLUG_05239	1.3152	A21.S8A	A
CLUG_05239	1.3399	A22.UpperP	A
CLUG_05239	1.3323	A23.LowerP	A
CLUG_05239	1.4496	A24.SputuP	A
CLUG_05239	1.4456	A3.U3G	A
CLUG_05239	1.3018	A4.U3B	A
CLUG_05239	1.4734	A5.U10D	A
CLUG_05239	1.2766	A6.U5C	A
CLUG_05239	1.4353	A7.U3E	A
CLUG_05239	1.3761	A8.U2E	A
CLUG_05239	1.3925	A9.L3D	A
CLUG_05239	1.4204	ATCC42720	ATCC42720
CLUG_05239	1.5658	B16.1310D	B
CLUG_05239	1.5858	B17.1311G	B
CLUG_05239	1.5866	B18.1312G	B
CLUG_05239	1.4806	B19.1310A	B
CLUG_05239	1.6993	B20.1311A	B
CLUG_05239	1.5533	B21.1312A	B
CLUG_05239	1.4433	B22.134E	B
CLUG_05239	1.6006	B23.133H	B
CLUG_05239	1.3697	B24.133F	B
CLUG_05239	1.4665	B25.135C	B
CLUG_05239	1.4459	B26.131A	B
CLUG_05239	1.3803	B27.136A	B
CLUG_05239	1.4882	B28.13UM	B
CLUG_05239	1.8143	C10.9M3	C
CLUG_05239	1.8421	C11.9M41	C
CLUG_05239	2.0819	C12.9U1	C
CLUG_05239	1.4246	C13.9U2	C
CLUG_05239	1.6277	C14.9U3	C
CLUG_05239	1.4725	C15.9U4s	C
CLUG_05239	1.7606	C4.9L1	C
CLUG_05239	1.7328	C5.9L2	C
CLUG_05239	1.8240	C6.9L3	C
CLUG_05239	1.8186	C7.9L4	C
CLUG_05239	1.9919	C8.9M1	C
CLUG_05239	1.6018	C9.9M2	C
CLUG_05239	1.3976	ctl1.AL1B	A
CLUG_05239	1.4024	ctl2.AL1B	A
CLUG_05239	1.5730	ctl3.C9L1	C
CLUG_05240	1.3004	A10.L4C	A
CLUG_05240	1.3150	A11.L11G	A
CLUG_05240	1.3776	A12.L10B	A
CLUG_05240	1.3606	A13.L3B	A
CLUG_05240	1.2773	A14.L4E	A
CLUG_05240	1.3090	A15.L4G	A
CLUG_05240	1.1834	A16.L7C	A
CLUG_05240	1.3388	A17.L1B	A
CLUG_05240	1.3356	A18.S4H	A
CLUG_05240	1.3707	A19.S3B	A
CLUG_05240	1.4138	A2.U10A	A
CLUG_05240	1.3588	A20.S1E	A
CLUG_05240	1.3108	A21.S8A	A
CLUG_05240	1.2703	A22.UpperP	A
CLUG_05240	1.3076	A23.LowerP	A
CLUG_05240	1.2679	A24.SputuP	A
CLUG_05240	1.4307	A3.U3G	A
CLUG_05240	1.2794	A4.U3B	A
CLUG_05240	1.3362	A5.U10D	A
CLUG_05240	1.2665	A6.U5C	A
CLUG_05240	1.3601	A7.U3E	A
CLUG_05240	1.3893	A8.U2E	A
CLUG_05240	1.4190	A9.L3D	A
CLUG_05240	1.4181	ATCC42720	ATCC42720
CLUG_05240	1.5045	B16.1310D	B
CLUG_05240	1.5898	B17.1311G	B
CLUG_05240	1.5323	B18.1312G	B
CLUG_05240	1.4643	B19.1310A	B
CLUG_05240	1.7170	B20.1311A	B
CLUG_05240	1.5014	B21.1312A	B
CLUG_05240	1.4495	B22.134E	B
CLUG_05240	1.5412	B23.133H	B
CLUG_05240	1.3867	B24.133F	B
CLUG_05240	1.5197	B25.135C	B
CLUG_05240	1.4920	B26.131A	B
CLUG_05240	1.3610	B27.136A	B
CLUG_05240	1.5428	B28.13UM	B
CLUG_05240	1.8640	C10.9M3	C
CLUG_05240	1.8445	C11.9M41	C
CLUG_05240	2.0811	C12.9U1	C
CLUG_05240	1.4104	C13.9U2	C
CLUG_05240	1.6006	C14.9U3	C
CLUG_05240	1.4504	C15.9U4s	C
CLUG_05240	1.6704	C4.9L1	C
CLUG_05240	1.7631	C5.9L2	C
CLUG_05240	1.7605	C6.9L3	C
CLUG_05240	1.8482	C7.9L4	C
CLUG_05240	1.8982	C8.9M1	C
CLUG_05240	1.5611	C9.9M2	C
CLUG_05240	1.3600	ctl1.AL1B	A
CLUG_05240	1.3696	ctl2.AL1B	A
CLUG_05240	1.5211	ctl3.C9L1	C
CLUG_05241	1.3500	A10.L4C	A
CLUG_05241	1.3369	A11.L11G	A
CLUG_05241	1.3813	A12.L10B	A
CLUG_05241	1.3345	A13.L3B	A
CLUG_05241	1.3330	A14.L4E	A
CLUG_05241	1.2596	A15.L4G	A
CLUG_05241	1.2376	A16.L7C	A
CLUG_05241	1.3744	A17.L1B	A
CLUG_05241	1.3474	A18.S4H	A
CLUG_05241	1.4674	A19.S3B	A
CLUG_05241	1.3718	A2.U10A	A
CLUG_05241	1.3910	A20.S1E	A
CLUG_05241	1.3516	A21.S8A	A
CLUG_05241	1.3087	A22.UpperP	A
CLUG_05241	1.2983	A23.LowerP	A
CLUG_05241	1.3369	A24.SputuP	A
CLUG_05241	1.4128	A3.U3G	A
CLUG_05241	1.2571	A4.U3B	A
CLUG_05241	1.4442	A5.U10D	A
CLUG_05241	1.2730	A6.U5C	A
CLUG_05241	1.4135	A7.U3E	A
CLUG_05241	1.4678	A8.U2E	A
CLUG_05241	1.4493	A9.L3D	A
CLUG_05241	1.3972	ATCC42720	ATCC42720
CLUG_05241	1.5637	B16.1310D	B
CLUG_05241	1.6293	B17.1311G	B
CLUG_05241	1.6307	B18.1312G	B
CLUG_05241	1.5221	B19.1310A	B
CLUG_05241	1.8110	B20.1311A	B
CLUG_05241	1.5853	B21.1312A	B
CLUG_05241	1.5032	B22.134E	B
CLUG_05241	1.6552	B23.133H	B
CLUG_05241	1.4179	B24.133F	B
CLUG_05241	1.5871	B25.135C	B
CLUG_05241	1.5492	B26.131A	B
CLUG_05241	1.4969	B27.136A	B
CLUG_05241	1.5985	B28.13UM	B
CLUG_05241	1.9529	C10.9M3	C
CLUG_05241	1.9082	C11.9M41	C
CLUG_05241	2.1659	C12.9U1	C
CLUG_05241	1.4741	C13.9U2	C
CLUG_05241	1.6879	C14.9U3	C
CLUG_05241	1.5699	C15.9U4s	C
CLUG_05241	1.7646	C4.9L1	C
CLUG_05241	1.7986	C5.9L2	C
CLUG_05241	1.8402	C6.9L3	C
CLUG_05241	1.8592	C7.9L4	C
CLUG_05241	1.9946	C8.9M1	C
CLUG_05241	1.6294	C9.9M2	C
CLUG_05241	1.4347	ctl1.AL1B	A
CLUG_05241	1.4498	ctl2.AL1B	A
CLUG_05241	1.5896	ctl3.C9L1	C
CLUG_05242	1.3184	A10.L4C	A
CLUG_05242	1.3234	A11.L11G	A
CLUG_05242	1.3479	A12.L10B	A
CLUG_05242	1.3031	A13.L3B	A
CLUG_05242	1.3926	A14.L4E	A
CLUG_05242	1.3426	A15.L4G	A
CLUG_05242	1.2678	A16.L7C	A
CLUG_05242	1.3197	A17.L1B	A
CLUG_05242	1.3547	A18.S4H	A
CLUG_05242	1.4181	A19.S3B	A
CLUG_05242	1.4060	A2.U10A	A
CLUG_05242	1.3715	A20.S1E	A
CLUG_05242	1.3587	A21.S8A	A
CLUG_05242	1.3378	A22.UpperP	A
CLUG_05242	1.3342	A23.LowerP	A
CLUG_05242	1.3412	A24.SputuP	A
CLUG_05242	1.4603	A3.U3G	A
CLUG_05242	1.3078	A4.U3B	A
CLUG_05242	1.4474	A5.U10D	A
CLUG_05242	1.2501	A6.U5C	A
CLUG_05242	1.4049	A7.U3E	A
CLUG_05242	1.4524	A8.U2E	A
CLUG_05242	1.3757	A9.L3D	A
CLUG_05242	1.4738	ATCC42720	ATCC42720
CLUG_05242	1.4792	B16.1310D	B
CLUG_05242	1.6158	B17.1311G	B
CLUG_05242	1.5515	B18.1312G	B
CLUG_05242	1.5603	B19.1310A	B
CLUG_05242	1.7289	B20.1311A	B
CLUG_05242	1.5448	B21.1312A	B
CLUG_05242	1.4453	B22.134E	B
CLUG_05242	1.6199	B23.133H	B
CLUG_05242	1.4085	B24.133F	B
CLUG_05242	1.5292	B25.135C	B
CLUG_05242	1.4451	B26.131A	B
CLUG_05242	1.4651	B27.136A	B
CLUG_05242	1.5508	B28.13UM	B
CLUG_05242	1.8758	C10.9M3	C
CLUG_05242	1.9296	C11.9M41	C
CLUG_05242	2.1527	C12.9U1	C
CLUG_05242	1.4691	C13.9U2	C
CLUG_05242	1.6042	C14.9U3	C
CLUG_05242	1.4854	C15.9U4s	C
CLUG_05242	1.7966	C4.9L1	C
CLUG_05242	1.8045	C5.9L2	C
CLUG_05242	1.7623	C6.9L3	C
CLUG_05242	1.8221	C7.9L4	C
CLUG_05242	1.9492	C8.9M1	C
CLUG_05242	1.6467	C9.9M2	C
CLUG_05242	1.3974	ctl1.AL1B	A
CLUG_05242	1.3965	ctl2.AL1B	A
CLUG_05242	1.6092	ctl3.C9L1	C
CLUG_05243	1.2319	A10.L4C	A
CLUG_05243	1.3142	A11.L11G	A
CLUG_05243	1.3618	A12.L10B	A
CLUG_05243	1.3821	A13.L3B	A
CLUG_05243	1.2497	A14.L4E	A
CLUG_05243	1.2978	A15.L4G	A
CLUG_05243	1.2477	A16.L7C	A
CLUG_05243	1.4691	A17.L1B	A
CLUG_05243	1.2872	A18.S4H	A
CLUG_05243	1.4588	A19.S3B	A
CLUG_05243	1.4115	A2.U10A	A
CLUG_05243	1.4526	A20.S1E	A
CLUG_05243	1.3204	A21.S8A	A
CLUG_05243	1.3058	A22.UpperP	A
CLUG_05243	1.4275	A23.LowerP	A
CLUG_05243	1.2908	A24.SputuP	A
CLUG_05243	1.4142	A3.U3G	A
CLUG_05243	1.2695	A4.U3B	A
CLUG_05243	1.5254	A5.U10D	A
CLUG_05243	1.2584	A6.U5C	A
CLUG_05243	1.3615	A7.U3E	A
CLUG_05243	1.4101	A8.U2E	A
CLUG_05243	1.2783	A9.L3D	A
CLUG_05243	1.5194	ATCC42720	ATCC42720
CLUG_05243	1.4906	B16.1310D	B
CLUG_05243	1.5989	B17.1311G	B
CLUG_05243	1.6269	B18.1312G	B
CLUG_05243	1.5706	B19.1310A	B
CLUG_05243	1.6213	B20.1311A	B
CLUG_05243	1.4766	B21.1312A	B
CLUG_05243	1.4402	B22.134E	B
CLUG_05243	1.5937	B23.133H	B
CLUG_05243	1.3743	B24.133F	B
CLUG_05243	1.5337	B25.135C	B
CLUG_05243	1.4868	B26.131A	B
CLUG_05243	1.5148	B27.136A	B
CLUG_05243	1.4193	B28.13UM	B
CLUG_05243	1.9391	C10.9M3	C
CLUG_05243	1.8322	C11.9M41	C
CLUG_05243	2.1099	C12.9U1	C
CLUG_05243	1.4364	C13.9U2	C
CLUG_05243	1.6551	C14.9U3	C
CLUG_05243	1.4090	C15.9U4s	C
CLUG_05243	1.7129	C4.9L1	C
CLUG_05243	1.7941	C5.9L2	C
CLUG_05243	1.8364	C6.9L3	C
CLUG_05243	1.8257	C7.9L4	C
CLUG_05243	1.8250	C8.9M1	C
CLUG_05243	1.4810	C9.9M2	C
CLUG_05243	1.3370	ctl1.AL1B	A
CLUG_05243	1.4286	ctl2.AL1B	A
CLUG_05243	1.4900	ctl3.C9L1	C
CLUG_05244	1.0139	A10.L4C	A
CLUG_05244	0.9885	A11.L11G	A
CLUG_05244	1.0691	A12.L10B	A
CLUG_05244	0.8983	A13.L3B	A
CLUG_05244	0.9166	A14.L4E	A
CLUG_05244	0.9902	A15.L4G	A
CLUG_05244	0.9715	A16.L7C	A
CLUG_05244	1.1094	A17.L1B	A
CLUG_05244	1.0293	A18.S4H	A
CLUG_05244	1.1443	A19.S3B	A
CLUG_05244	1.0560	A2.U10A	A
CLUG_05244	1.1072	A20.S1E	A
CLUG_05244	0.9737	A21.S8A	A
CLUG_05244	0.9537	A22.UpperP	A
CLUG_05244	0.9055	A23.LowerP	A
CLUG_05244	0.8646	A24.SputuP	A
CLUG_05244	1.0100	A3.U3G	A
CLUG_05244	1.0599	A4.U3B	A
CLUG_05244	1.1627	A5.U10D	A
CLUG_05244	0.9621	A6.U5C	A
CLUG_05244	1.0199	A7.U3E	A
CLUG_05244	1.1154	A8.U2E	A
CLUG_05244	1.0306	A9.L3D	A
CLUG_05244	1.0670	ATCC42720	ATCC42720
CLUG_05244	1.4986	B16.1310D	B
CLUG_05244	1.5156	B17.1311G	B
CLUG_05244	1.4297	B18.1312G	B
CLUG_05244	1.3935	B19.1310A	B
CLUG_05244	1.7547	B20.1311A	B
CLUG_05244	1.4747	B21.1312A	B
CLUG_05244	1.4234	B22.134E	B
CLUG_05244	1.5198	B23.133H	B
CLUG_05244	1.2998	B24.133F	B
CLUG_05244	1.4927	B25.135C	B
CLUG_05244	1.4966	B26.131A	B
CLUG_05244	1.4061	B27.136A	B
CLUG_05244	2.0380	B28.13UM	B
CLUG_05244	1.8599	C10.9M3	C
CLUG_05244	1.8535	C11.9M41	C
CLUG_05244	2.0176	C12.9U1	C
CLUG_05244	1.4572	C13.9U2	C
CLUG_05244	1.5381	C14.9U3	C
CLUG_05244	1.4176	C15.9U4s	C
CLUG_05244	1.7868	C4.9L1	C
CLUG_05244	1.7835	C5.9L2	C
CLUG_05244	1.8053	C6.9L3	C
CLUG_05244	1.8136	C7.9L4	C
CLUG_05244	1.9264	C8.9M1	C
CLUG_05244	1.6443	C9.9M2	C
CLUG_05244	1.3069	ctl1.AL1B	A
CLUG_05244	1.3738	ctl2.AL1B	A
CLUG_05244	1.6220	ctl3.C9L1	C
CLUG_05245	1.3394	A10.L4C	A
CLUG_05245	1.3270	A11.L11G	A
CLUG_05245	1.3121	A12.L10B	A
CLUG_05245	1.3379	A13.L3B	A
CLUG_05245	1.3310	A14.L4E	A
CLUG_05245	1.2397	A15.L4G	A
CLUG_05245	1.1651	A16.L7C	A
CLUG_05245	1.4356	A17.L1B	A
CLUG_05245	1.3520	A18.S4H	A
CLUG_05245	1.3968	A19.S3B	A
CLUG_05245	1.3228	A2.U10A	A
CLUG_05245	1.4208	A20.S1E	A
CLUG_05245	1.3200	A21.S8A	A
CLUG_05245	1.3517	A22.UpperP	A
CLUG_05245	1.3500	A23.LowerP	A
CLUG_05245	1.3747	A24.SputuP	A
CLUG_05245	1.4338	A3.U3G	A
CLUG_05245	1.3067	A4.U3B	A
CLUG_05245	1.5612	A5.U10D	A
CLUG_05245	1.2863	A6.U5C	A
CLUG_05245	1.3449	A7.U3E	A
CLUG_05245	1.4219	A8.U2E	A
CLUG_05245	1.3516	A9.L3D	A
CLUG_05245	1.4224	ATCC42720	ATCC42720
CLUG_05245	1.4914	B16.1310D	B
CLUG_05245	1.5545	B17.1311G	B
CLUG_05245	1.5185	B18.1312G	B
CLUG_05245	1.4088	B19.1310A	B
CLUG_05245	1.6376	B20.1311A	B
CLUG_05245	1.5179	B21.1312A	B
CLUG_05245	1.4452	B22.134E	B
CLUG_05245	1.5421	B23.133H	B
CLUG_05245	1.3591	B24.133F	B
CLUG_05245	1.5137	B25.135C	B
CLUG_05245	1.5225	B26.131A	B
CLUG_05245	1.4111	B27.136A	B
CLUG_05245	1.3315	B28.13UM	B
CLUG_05245	1.8655	C10.9M3	C
CLUG_05245	1.8538	C11.9M41	C
CLUG_05245	2.0458	C12.9U1	C
CLUG_05245	1.3682	C13.9U2	C
CLUG_05245	1.5673	C14.9U3	C
CLUG_05245	1.4448	C15.9U4s	C
CLUG_05245	1.6652	C4.9L1	C
CLUG_05245	1.7442	C5.9L2	C
CLUG_05245	1.7333	C6.9L3	C
CLUG_05245	1.7908	C7.9L4	C
CLUG_05245	1.9629	C8.9M1	C
CLUG_05245	1.5419	C9.9M2	C
CLUG_05245	1.3626	ctl1.AL1B	A
CLUG_05245	1.3897	ctl2.AL1B	A
CLUG_05245	1.5223	ctl3.C9L1	C
CLUG_05246	1.1922	A10.L4C	A
CLUG_05246	1.2925	A11.L11G	A
CLUG_05246	1.2452	A12.L10B	A
